classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
anak [Negative (3.0)] skr suka [Negative (1.0)] membuly suka [Negative (1.0)] siksa [Negative (6.0)] segan sakit [Positive (5.0)], anak skr suka membuly suka siksa segan sakit,['anak [Negative (3.0)] skr suka [Negative (1.0)] membuly suka [Negative (1.0)] siksa [Negative (6.0)] segan sakit [Positive (5.0)]'],0.0,Neutral,anak skr suka membuly suka siksa segan sakit
lawan [Negative (4.0)] goblok [Positive (5.0)], lawan goblok,['lawan [Negative (4.0)] goblok [Positive (5.0)]'],5.0,Positive,lawan goblok
kak seto hilang [Negative (4.0)] ayo [Positive (4.0)] perintah ayo [Positive (4.0)] tangkap [Negative (3.0)] laku, kak seto hilang ayo perintah ayo tangkap laku,['kak seto hilang [Negative (4.0)] ayo [Positive (4.0)] perintah ayo [Positive (4.0)] tangkap [Negative (3.0)] laku'],4.0,Positive,kak seto hilang ayo perintah ayo tangkap laku
ajar [Negative (3.0)] lawan [Negative (5.0)] cil, ajar lawan cil,['ajar [Negative (3.0)] lawan [Negative (5.0)] cil'],-5.0,Negative,ajar lawan cil
moga [Positive (1.0)] tangkap [Negative (3.0)] orang nya aammiinn, moga tangkap orang nya aammiinn,['moga [Positive (1.0)] tangkap [Negative (3.0)] orang nya aammiinn'],-3.0,Negative,moga tangkap orang nya aammiinn
anak [Negative (3.0)] haram mah, anak haram mah,['anak [Negative (3.0)] haram mah'],-3.0,Negative,anak haram mah
yeehh si anak [Negative (3.0)] bagong, yeehh si anak bagong,['yeehh si anak [Negative (3.0)] bagong'],-3.0,Negative,yeehh si anak bagong
iket aja [Positive (1.0)] tuh bocah, iket aja tuh bocah,['iket aja [Positive (1.0)] tuh bocah'],0.0,Neutral,iket aja tuh bocah
lawan [Negative (4.0)] udah jajah [Negative (5.0)] zaman belanda, lawan udah jajah zaman belanda,['lawan [Negative (4.0)] udah jajah [Negative (5.0)] zaman belanda'],-5.0,Negative,lawan udah jajah zaman belanda
lihat [Positive (3.0)] nya bikin kesel [Negative (5.0)] orang tua [Negative (4.0)] gagal [Negative (5.0)] mengelol didik [Negative (3.0)] bela moralitas pengaruh [Negative (2.0)] korban [Negative (5.0)] cenderung [Positive (2.0)] kriminal, lihat nya bikin kesel orang tua gagal mengelol didik bela moralitas pengaruh korban cenderung kriminal,['lihat [Positive (3.0)] nya bikin kesel [Negative (5.0)] orang tua [Negative (4.0)] gagal [Negative (5.0)] mengelol didik [Negative (3.0)] bela moralitas pengaruh [Negative (2.0)] korban [Negative (5.0)] cenderung [Positive (2.0)] kriminal'],-5.0,Negative,lihat nya bikin kesel orang tua gagal mengelol didik bela moralitas pengaruh korban cenderung kriminal
gausah [Negative (4.0)] sok jago [Negative (3.0)] pade sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama dek dek laku aja [Positive (1.0)] udah kya gitu suka [Negative (1.0)], gausah sok jago pade sekolah tengah pertama dek dek laku aja udah kya gitu suka,['gausah [Negative (4.0)] sok jago [Negative (3.0)] pade sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama dek dek laku aja [Positive (1.0)] udah kya gitu suka [Negative (1.0)]'],0.0,Neutral,gausah sok jago pade sekolah tengah pertama dek dek laku aja udah kya gitu suka
langsung [Positive (3.0)] menteri aja [Positive (1.0)] marak bully [Negative (5.0)] lingkung sekolah [Positive (3.0)] universitas dan lain [Negative (4.0)] lain [Negative (5.0)] solusi [Positive (3.0)], langsung menteri aja marak bully lingkung sekolah universitas dan lain lain solusi,['langsung [Positive (3.0)] menteri aja [Positive (1.0)] marak bully [Negative (5.0)] lingkung sekolah [Positive (3.0)] universitas dan lain [Negative (4.0)] lain [Negative (5.0)] solusi [Positive (3.0)]'],-5.0,Negative,langsung menteri aja marak bully lingkung sekolah universitas dan lain lain solusi
mental kerupuk rame [Negative (2.0)], mental kerupuk rame,['mental kerupuk rame [Negative (2.0)]'],-2.0,Negative,mental kerupuk rame
udah jago [Positive (3.0)] aja [Positive (1.0)] ajakin duel [Negative (4.0)] takut [Negative (5.0)], udah jago aja ajakin duel takut,['udah jago [Positive (3.0)] aja [Positive (1.0)] ajakin duel [Negative (4.0)] takut [Negative (5.0)]'],-5.0,Negative,udah jago aja ajakin duel takut
bsok gempa [Positive (4.0)] bumi tsunami, bsok gempa bumi tsunami,['bsok gempa [Positive (4.0)] bumi tsunami'],4.0,Positive,bsok gempa bumi tsunami
anak [Negative (3.0)] banyak [Negative (4.0)] jahat [Negative (5.0)] belas [Positive (3.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] sama [Positive (3.0)] ya [Positive (5.0)] allah [Positive (6.0)], anak banyak jahat belas kasih sayang sama ya allah,['anak [Negative (3.0)] banyak [Negative (4.0)] jahat [Negative (5.0)] belas [Positive (3.0)] kasih [Negative (1.0)] sayang [Negative (4.0)] sama [Positive (3.0)] ya [Positive (5.0)] allah [Positive (6.0)]'],5.0,Positive,anak banyak jahat belas kasih sayang sama ya allah
miris [Negative (4.0)] lihat [Positive (3.0)] nya, miris lihat nya,['miris [Negative (4.0)] lihat [Positive (3.0)] nya'],-4.0,Negative,miris lihat nya
cikal bajing [Negative (5.0)] dpn, cikal bajing dpn,['cikal bajing [Negative (5.0)] dpn'],-5.0,Negative,cikal bajing dpn
ciduk kedeung deui careurik, ciduk kedeung deui careurik,['ciduk kedeung deui careurik'],0.0,Neutral,ciduk kedeung deui careurik
efek [Positive (3.0)] hp, efek hp,['efek [Positive (3.0)] hp'],3.0,Positive,efek hp
turun [Negative (3.0)] dajjal kayak [Negative (3.0)], turun dajjal kayak,['turun [Negative (3.0)] dajjal kayak [Negative (3.0)]'],-3.0,Negative,turun dajjal kayak
gagah [Negative (1.0)], gagah,['gagah [Negative (1.0)]'],0.0,Neutral,gagah
kaya [Negative (2.0)] bahar, kaya bahar,['kaya [Negative (2.0)] bahar'],-2.0,Negative,kaya bahar
siborokokok tolong [Negative (2.0)] tindak sebab [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] solusi [Positive (3.0)], siborokokok tolong tindak sebab anak anak solusi,['siborokokok tolong [Negative (2.0)] tindak sebab [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] solusi [Positive (3.0)]'],-4.0,Negative,siborokokok tolong tindak sebab anak anak solusi
aja [Positive (1.0)] emang bayar [Negative (3.0)] sekolah [Positive (3.0)], aja emang bayar sekolah,['aja [Positive (1.0)] emang bayar [Negative (3.0)] sekolah [Positive (3.0)]'],0.0,Neutral,aja emang bayar sekolah
kayak [Negative (3.0)] gitu ama anak [Negative (3.0)] uda cium [Negative (3.0)] aspal, kayak gitu ama anak uda cium aspal,['kayak [Negative (3.0)] gitu ama anak [Negative (3.0)] uda cium [Negative (3.0)] aspal'],-3.0,Negative,kayak gitu ama anak uda cium aspal
bagus [Negative (4.0)] bagus [Negative (5.0)] beban [Negative (6.0)] negara, bagus bagus beban negara,['bagus [Negative (4.0)] bagus [Negative (5.0)] beban [Negative (6.0)] negara'],-5.0,Negative,bagus bagus beban negara
pas [Positive (3.0)] ketangkep nang [Negative (5.0)] ngomong khilaf [Negative (4.0)] tipu daya aja [Negative (1.0)], pas ketangkep nang ngomong khilaf tipu daya aja,['pas [Positive (3.0)] ketangkep nang [Negative (5.0)] ngomong khilaf [Negative (4.0)] tipu daya aja [Negative (1.0)]'],3.0,Positive,pas ketangkep nang ngomong khilaf tipu daya aja
siswa [Positive (3.0)] jawa barat jago [Positive (3.0)] suruh [Negative (2.0)] main [Negative (2.0)] surabaya main [Negative (2.0)] hantam [Negative (6.0)], siswa jawa barat jago suruh main surabaya main hantam,['siswa [Positive (3.0)] jawa barat jago [Positive (3.0)] suruh [Negative (2.0)] main [Negative (2.0)] surabaya main [Negative (2.0)] hantam [Negative (6.0)]'],-5.0,Negative,siswa jawa barat jago suruh main surabaya main hantam
wajah didik [Negative (3.0)] indonesia, wajah didik indonesia,['wajah didik [Negative (3.0)] indonesia'],-3.0,Negative,wajah didik indonesia
astaghfirullah [Negative (3.0)], astaghfirullah,['astaghfirullah [Negative (3.0)]'],-3.0,Negative,astaghfirullah
adek [Negative (1.0)] nya insyaalloh ikhlas [Positive (4.0)] gebuk ngapain sujud kotor [Negative (5.0)] hidup [Negative (2.0)], adek nya insyaalloh ikhlas gebuk ngapain sujud kotor hidup,['adek [Negative (1.0)] nya insyaalloh ikhlas [Positive (4.0)] gebuk ngapain sujud kotor [Negative (5.0)] hidup [Negative (2.0)]'],4.0,Positive,adek nya insyaalloh ikhlas gebuk ngapain sujud kotor hidup
omg miris [Negative (4.0)] awak lihat [Positive (3.0)] sekolah [Positive (4.0)] iya laku kayak [Negative (3.0)] nggk disekolahin krisis [Negative (4.0)] moral [Negative (5.0)] krisis [Negative (5.0)] pribadi orangtua mari [Negative (1.0)] didik [Negative (4.0)] anak [Negative (4.0)] rumah [Positive (3.0)] biar [Negative (3.0)] nggk, omg miris awak lihat sekolah iya laku kayak nggk disekolahin krisis moral krisis pribadi orangtua mari didik anak rumah biar nggk,['omg miris [Negative (4.0)] awak lihat [Positive (3.0)] sekolah [Positive (4.0)] iya laku kayak [Negative (3.0)] nggk disekolahin krisis [Negative (4.0)] moral [Negative (5.0)] krisis [Negative (5.0)] pribadi orangtua mari [Negative (1.0)] didik [Negative (4.0)] anak [Negative (4.0)] rumah [Positive (3.0)] biar [Negative (3.0)] nggk'],0.0,Neutral,omg miris awak lihat sekolah iya laku kayak nggk disekolahin krisis moral krisis pribadi orangtua mari didik anak rumah biar nggk
woi jajan aja [Positive (1.0)] sok jago [Negative (3.0)], woi jajan aja sok jago,['woi jajan aja [Positive (1.0)] sok jago [Negative (3.0)]'],-3.0,Negative,woi jajan aja sok jago
nang [Negative (5.0)] tangkap [Negative (4.0)], nang tangkap,['nang [Negative (5.0)] tangkap [Negative (4.0)]'],-4.0,Negative,nang tangkap
parah [Negative (5.0)] si kaki ema nya aja [Positive (1.0)] cium [Negative (3.0)] tangkap [Negative (4.0)], parah si kaki ema nya aja cium tangkap,['parah [Negative (5.0)] si kaki ema nya aja [Positive (1.0)] cium [Negative (3.0)] tangkap [Negative (4.0)]'],-4.0,Negative,parah si kaki ema nya aja cium tangkap
kan ahklaknya, kan ahklaknya,['kan ahklaknya'],0.0,Neutral,kan ahklaknya
kui ki ijen ya [Positive (4.0)] jireh jik sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama ya [Positive (4.0)] alloh, kui ki ijen ya jireh jik sekolah tengah pertama ya alloh,['kui ki ijen ya [Positive (4.0)] jireh jik sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama ya [Positive (4.0)] alloh'],4.0,Positive,kui ki ijen ya jireh jik sekolah tengah pertama ya alloh
halal cabut [Negative (5.0)] hak didik [Negative (3.0)], halal cabut hak didik,['halal cabut [Negative (5.0)] hak didik [Negative (3.0)]'],-3.0,Negative,halal cabut hak didik
ganggu [Negative (4.0)] tuh, ganggu tuh,['ganggu [Negative (4.0)] tuh'],-4.0,Negative,ganggu tuh
up, up,['up'],0.0,Neutral,up
jaman [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] bullying emang kaya [Negative (2.0)] gin banter ktm musuh [Negative (4.0)] sekolah [Negative (4.0)] kalah [Negative (5.0)] palak doang [Negative (1.0)] giniin [Negative (4.0)] mending [Negative (4.0)] ajak [Positive (2.0)] tawur udah, jaman sekolah ya bullying emang kaya gin banter ktm musuh sekolah kalah palak doang giniin mending ajak tawur udah,['jaman [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] bullying emang kaya [Negative (2.0)] gin banter ktm musuh [Negative (4.0)] sekolah [Negative (4.0)] kalah [Negative (5.0)] palak doang [Negative (1.0)] giniin [Negative (4.0)] mending [Negative (4.0)] ajak [Positive (2.0)] tawur udah'],-4.0,Negative,jaman sekolah ya bullying emang kaya gin banter ktm musuh sekolah kalah palak doang giniin mending ajak tawur udah
rekam [Negative (3.0)], rekam,['rekam [Negative (3.0)]'],-3.0,Negative,rekam
dampak [Negative (3.0)] minim [Negative (4.0)] ajar [Negative (4.0)] agama [Negative (4.0)] akhlak [Positive (4.0)] at budi pekerti sekolah [Positive (3.0)] at orang tua [Negative (4.0)] orang tua [Negative (4.0)] lalai [Negative (5.0)] gaul [Positive (3.0)] anak [Negative (3.0)] miriiss liat [Negative (1.0)] laku anak [Negative (3.0)] zaman, dampak minim ajar agama akhlak at budi pekerti sekolah at orang tua orang tua lalai gaul anak miriiss liat laku anak zaman,['dampak [Negative (3.0)] minim [Negative (4.0)] ajar [Negative (4.0)] agama [Negative (4.0)] akhlak [Positive (4.0)] at budi pekerti sekolah [Positive (3.0)] at orang tua [Negative (4.0)] orang tua [Negative (4.0)] lalai [Negative (5.0)] gaul [Positive (3.0)] anak [Negative (3.0)] miriiss liat [Negative (1.0)] laku anak [Negative (3.0)] zaman'],0.0,Neutral,dampak minim ajar agama akhlak at budi pekerti sekolah at orang tua orang tua lalai gaul anak miriiss liat laku anak zaman
poldajabar cianjur cianjur, poldajabar cianjur cianjur,['poldajabar cianjur cianjur'],0.0,Neutral,poldajabar cianjur cianjur
miris [Negative (4.0)] attitude, miris attitude,['miris [Negative (4.0)] attitude'],-4.0,Negative,miris attitude
cianjur, cianjur,['cianjur'],0.0,Neutral,cianjur
jadi [Negative (2.0)] gin laku gausah [Negative (4.0)] diblur muka, jadi gin laku gausah diblur muka,['jadi [Negative (2.0)] gin laku gausah [Negative (4.0)] diblur muka'],-4.0,Negative,jadi gin laku gausah diblur muka
rekam [Negative (3.0)] nyebarin komplot [Negative (4.0)] paok upload wkwk, rekam nyebarin komplot paok upload wkwk,['rekam [Negative (3.0)] nyebarin komplot [Negative (4.0)] paok upload wkwk'],-4.0,Negative,rekam nyebarin komplot paok upload wkwk
tangkap [Negative (3.0)] kabarin ya [Positive (4.0)], tangkap kabarin ya,['tangkap [Negative (3.0)] kabarin ya [Positive (4.0)]'],4.0,Positive,tangkap kabarin ya
aneh [Negative (4.0)] aneh [Positive (4.0)] aja [Negative (1.0)] manusia [Positive (3.0)] loo, aneh aneh aja manusia loo,['aneh [Negative (4.0)] aneh [Positive (4.0)] aja [Negative (1.0)] manusia [Positive (3.0)] loo'],3.0,Positive,aneh aneh aja manusia loo
ketangkep pliiss ganti [Negative (3.0)], ketangkep pliiss ganti,['ketangkep pliiss ganti [Negative (3.0)]'],-3.0,Negative,ketangkep pliiss ganti
tolol [Negative (5.0)] gblk [Positive (4.0)], tolol gblk,['tolol [Negative (5.0)] gblk [Positive (4.0)]'],-5.0,Negative,tolol gblk
wahh anak [Negative (3.0)] diginiin [Negative (4.0)] kelarr hidup [Positive (2.0)] kelaarr, wahh anak diginiin kelarr hidup kelaarr,['wahh anak [Negative (3.0)] diginiin [Negative (4.0)] kelarr hidup [Positive (2.0)] kelaarr'],-4.0,Negative,wahh anak diginiin kelarr hidup kelaarr
ajak [Positive (1.0)] war harga [Positive (3.0)] cok, ajak war harga cok,['ajak [Positive (1.0)] war harga [Positive (3.0)] cok'],3.0,Positive,ajak war harga cok
tong tong liat [Negative (1.0)] tong pas [Positive (3.0)] lulus [Positive (6.0)] tau [Negative (4.0)], tong tong liat tong pas lulus tau,['tong tong liat [Negative (1.0)] tong pas [Positive (3.0)] lulus [Positive (6.0)] tau [Negative (4.0)]'],5.0,Positive,tong tong liat tong pas lulus tau
yah aja [Positive (1.0)] kaya [Negative (2.0)] gin rundung [Negative (4.0)] primitif [Negative (5.0)] yah, yah aja kaya gin rundung primitif yah,['yah aja [Positive (1.0)] kaya [Negative (2.0)] gin rundung [Negative (4.0)] primitif [Negative (5.0)] yah'],-5.0,Negative,yah aja kaya gin rundung primitif yah
sampah [Negative (4.0)], sampah,['sampah [Negative (4.0)]'],-4.0,Negative,sampah
tangkap [Negative (3.0)] tuh anak [Negative (3.0)] ajar [Negative (4.0)] tangkap [Negative (4.0)] orang tua [Negative (4.0)] ajarin bener [Negative (2.0)] kali rumah [Positive (4.0)], tangkap tuh anak ajar tangkap orang tua ajarin bener kali rumah,['tangkap [Negative (3.0)] tuh anak [Negative (3.0)] ajar [Negative (4.0)] tangkap [Negative (4.0)] orang tua [Negative (4.0)] ajarin bener [Negative (2.0)] kali rumah [Positive (4.0)]'],4.0,Positive,tangkap tuh anak ajar tangkap orang tua ajarin bener kali rumah
hukum [Negative (3.0)] negara adil [Negative (3.0)] tenang [Positive (1.0)] karma, hukum negara adil tenang karma,['hukum [Negative (3.0)] negara adil [Negative (3.0)] tenang [Positive (1.0)] karma'],-3.0,Negative,hukum negara adil tenang karma
bullying pnah abis [Negative (2.0)] adakan hukum [Negative (3.0)] dunk wenang anak [Negative (3.0)] bangsa bangga [Positive (3.0)] biar [Negative (3.0)] ya [Positive (4.0)] allah [Positive (6.0)] lindung [Positive (5.0)] anak [Negative (3.0)], bullying pnah abis adakan hukum dunk wenang anak bangsa bangga biar ya allah lindung anak,['bullying pnah abis [Negative (2.0)] adakan hukum [Negative (3.0)] dunk wenang anak [Negative (3.0)] bangsa bangga [Positive (3.0)] biar [Negative (3.0)] ya [Positive (4.0)] allah [Positive (6.0)] lindung [Positive (5.0)] anak [Negative (3.0)]'],5.0,Positive,bullying pnah abis adakan hukum dunk wenang anak bangsa bangga biar ya allah lindung anak
aduin aja [Positive (1.0)] sii biar [Negative (3.0)] tau [Negative (5.0)] jago [Positive (3.0)] kaya [Negative (2.0)] gmna, aduin aja sii biar tau jago kaya gmna,['aduin aja [Positive (1.0)] sii biar [Negative (3.0)] tau [Negative (5.0)] jago [Positive (3.0)] kaya [Negative (2.0)] gmna'],3.0,Positive,aduin aja sii biar tau jago kaya gmna
pgn knalan sekolah [Positive (3.0)] tengah [Positive (2.0)] atas [Negative (4.0)] rundung [Negative (5.0)] ortunya laku apkh instagram nya, pgn knalan sekolah tengah atas rundung ortunya laku apkh instagram nya,['pgn knalan sekolah [Positive (3.0)] tengah [Positive (2.0)] atas [Negative (4.0)] rundung [Negative (5.0)] ortunya laku apkh instagram nya'],-5.0,Negative,pgn knalan sekolah tengah atas rundung ortunya laku apkh instagram nya
bayi [Negative (3.0)] sookk jagooaan ajaarr hihh njalukk dipitess, bayi sookk jagooaan ajaarr hihh njalukk dipitess,['bayi [Negative (3.0)] sookk jagooaan ajaarr hihh njalukk dipitess'],-3.0,Negative,bayi sookk jagooaan ajaarr hihh njalukk dipitess
usut admin lapor [Positive (2.0)] aja [Positive (1.0)] biar [Negative (3.0)] ajar [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] lapor [Positive (2.0)] dibiarin, usut admin lapor aja biar ajar anak ajar lapor dibiarin,['usut admin lapor [Positive (2.0)] aja [Positive (1.0)] biar [Negative (3.0)] ajar [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] lapor [Positive (2.0)] dibiarin'],-4.0,Negative,usut admin lapor aja biar ajar anak ajar lapor dibiarin
kalo [Positive (2.0)] muslim [Positive (4.0)] sujud orang ygy allah [Positive (5.0)] hak sujud, kalo muslim sujud orang ygy allah hak sujud,['kalo [Positive (2.0)] muslim [Positive (4.0)] sujud orang ygy allah [Positive (5.0)] hak sujud'],5.0,Positive,kalo muslim sujud orang ygy allah hak sujud
tangkap [Negative (3.0)] penjara [Negative (5.0)] segeraa tolong [Negative (2.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] kembali [Positive (4.0)] ajar [Positive (4.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila biar [Negative (3.0)] generasi [Negative (4.0)] hancur bengis [Positive (5.0)] kayak [Positive (4.0)] gin mohon [Negative (2.0)] kemendikbud utama didik [Negative (3.0)] akhlak [Positive (4.0)] moral [Positive (5.0)] sekolah [Positive (4.0)] biar [Negative (3.0)] anak [Negative (4.0)] bangsa bengis [Negative (5.0)] kayak [Positive (3.0)] gin satu [Negative (1.0)] musuh [Negative (5.0)], tangkap penjara segeraa tolong sekolah sekolah kembali ajar pmp didik moral pancasila biar generasi hancur bengis kayak gin mohon kemendikbud utama didik akhlak moral sekolah biar anak bangsa bengis kayak gin satu musuh,['tangkap [Negative (3.0)] penjara [Negative (5.0)] segeraa tolong [Negative (2.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] kembali [Positive (4.0)] ajar [Positive (4.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila biar [Negative (3.0)] generasi [Negative (4.0)] hancur bengis [Positive (5.0)] kayak [Positive (4.0)] gin mohon [Negative (2.0)] kemendikbud utama didik [Negative (3.0)] akhlak [Positive (4.0)] moral [Positive (5.0)] sekolah [Positive (4.0)] biar [Negative (3.0)] anak [Negative (4.0)] bangsa bengis [Negative (5.0)] kayak [Positive (3.0)] gin satu [Negative (1.0)] musuh [Negative (5.0)]'],-5.0,Negative,tangkap penjara segeraa tolong sekolah sekolah kembali ajar pmp didik moral pancasila biar generasi hancur bengis kayak gin mohon kemendikbud utama didik akhlak moral sekolah biar anak bangsa bengis kayak gin satu musuh
jadi [Negative (2.0)] cipanas cianjur nendang anak [Negative (3.0)] sekolah [Positive (3.0)] anggota [Negative (3.0)] ormas laku aman, jadi cipanas cianjur nendang anak sekolah anggota ormas laku aman,['jadi [Negative (2.0)] cipanas cianjur nendang anak [Negative (3.0)] sekolah [Positive (3.0)] anggota [Negative (3.0)] ormas laku aman'],0.0,Neutral,jadi cipanas cianjur nendang anak sekolah anggota ormas laku aman
mata [Negative (2.0)] korban [Negative (5.0)] bully [Positive (5.0)] sekolah [Positive (5.0)] tambah [Positive (4.0)] umur [Negative (3.0)] kirain ilang [Negative (5.0)] trauma [Negative (6.0)] umur [Positive (2.0)] bayang [Positive (2.0)] trauma [Negative (5.0)] bully [Positive (5.0)] sekolah [Positive (4.0)] ngalamin depresi [Negative (4.0)] anxiety takut [Negative (4.0)] ketemu [Negative (1.0)] orang sembuh [Positive (4.0)] aja [Positive (1.0)] butuh [Negative (5.0)] wei, mata korban bully sekolah tambah umur kirain ilang trauma umur bayang trauma bully sekolah ngalamin depresi anxiety takut ketemu orang sembuh aja butuh wei,['mata [Negative (2.0)] korban [Negative (5.0)] bully [Positive (5.0)] sekolah [Positive (5.0)] tambah [Positive (4.0)] umur [Negative (3.0)] kirain ilang [Negative (5.0)] trauma [Negative (6.0)] umur [Positive (2.0)] bayang [Positive (2.0)] trauma [Negative (5.0)] bully [Positive (5.0)] sekolah [Positive (4.0)] ngalamin depresi [Negative (4.0)] anxiety takut [Negative (4.0)] ketemu [Negative (1.0)] orang sembuh [Positive (4.0)] aja [Positive (1.0)] butuh [Negative (5.0)] wei'],-5.0,Negative,mata korban bully sekolah tambah umur kirain ilang trauma umur bayang trauma bully sekolah ngalamin depresi anxiety takut ketemu orang sembuh aja butuh wei
bully [Negative (5.0)] nakal [Negative (6.0)] remaja [Positive (2.0)] jahat [Negative (4.0)] remaja [Positive (2.0)], bully nakal remaja jahat remaja,['bully [Negative (5.0)] nakal [Negative (6.0)] remaja [Positive (2.0)] jahat [Negative (4.0)] remaja [Positive (2.0)]'],-4.0,Negative,bully nakal remaja jahat remaja
bener [Negative (1.0)] nakal [Negative (6.0)] kaya [Positive (2.0)] remaja [Negative (2.0)] laki hamilin pacar [Negative (3.0)] overdosis narkotik [Negative (3.0)] pikir [Negative (2.0)] nyata [Negative (2.0)] aja [Positive (1.0)] selamat [Positive (6.0)] nikmat [Positive (4.0)] bayar [Negative (3.0)], bener nakal kaya remaja laki hamilin pacar overdosis narkotik pikir nyata aja selamat nikmat bayar,['bener [Negative (1.0)] nakal [Negative (6.0)] kaya [Positive (2.0)] remaja [Negative (2.0)] laki hamilin pacar [Negative (3.0)] overdosis narkotik [Negative (3.0)] pikir [Negative (2.0)] nyata [Negative (2.0)] aja [Positive (1.0)] selamat [Positive (6.0)] nikmat [Positive (4.0)] bayar [Negative (3.0)]'],4.0,Positive,bener nakal kaya remaja laki hamilin pacar overdosis narkotik pikir nyata aja selamat nikmat bayar
aktor korea libat bullying aja [Positive (1.0)] habis [Negative (3.0)] karirnya eh nala [Negative (3.0)] remaja [Negative (2.0)] nang [Negative (6.0)] tuh, aktor korea libat bullying aja habis karirnya eh nala remaja nang tuh,['aktor korea libat bullying aja [Positive (1.0)] habis [Negative (3.0)] karirnya eh nala [Negative (3.0)] remaja [Negative (2.0)] nang [Negative (6.0)] tuh'],-5.0,Negative,aktor korea libat bullying aja habis karirnya eh nala remaja nang tuh
kuasa [Positive (3.0)] hukum [Negative (3.0)] hukum [Negative (4.0)] si, kuasa hukum hukum si,['kuasa [Positive (3.0)] hukum [Negative (3.0)] hukum [Negative (4.0)] si'],-4.0,Negative,kuasa hukum hukum si
indonesian hukum [Negative (3.0)] orang hukum [Negative (3.0)] nya lucu [Negative (2.0)], indonesian hukum orang hukum nya lucu,['indonesian hukum [Negative (3.0)] orang hukum [Negative (3.0)] nya lucu [Negative (2.0)]'],-2.0,Negative,indonesian hukum orang hukum nya lucu
cari [Negative (3.0)] sekolah [Positive (3.0)] gtau geng turun [Negative (3.0)] turun [Negative (4.0)] sekolah [Positive (3.0)] elite [Positive (6.0)] loh, cari sekolah gtau geng turun turun sekolah elite loh,['cari [Negative (3.0)] sekolah [Positive (3.0)] gtau geng turun [Negative (3.0)] turun [Negative (4.0)] sekolah [Positive (3.0)] elite [Positive (6.0)] loh'],5.0,Positive,cari sekolah gtau geng turun turun sekolah elite loh
sundut [Negative (3.0)] rokok [Negative (4.0)] bilang otak [Negative (3.0)] si kuasa [Positive (3.0)] hukum [Negative (3.0)], sundut rokok bilang otak si kuasa hukum,['sundut [Negative (3.0)] rokok [Negative (4.0)] bilang otak [Negative (3.0)] si kuasa [Positive (3.0)] hukum [Negative (3.0)]'],0.0,Neutral,sundut rokok bilang otak si kuasa hukum
ngomong kasar sih, ngomong kasar sih,['ngomong kasar sih'],0.0,Neutral,ngomong kasar sih
hahaha udah ketawa [Positive (4.0)] ketawa [Positive (5.0)] gara [Negative (4.0)] gara [Negative (5.0)] banser playing victim muncul [Negative (3.0)] berita [Negative (2.0)] lucu [Negative (2.0)] wkwkwkwk, hahaha udah ketawa ketawa gara gara banser playing victim muncul berita lucu wkwkwkwk,['hahaha udah ketawa [Positive (4.0)] ketawa [Positive (5.0)] gara [Negative (4.0)] gara [Negative (5.0)] banser playing victim muncul [Negative (3.0)] berita [Negative (2.0)] lucu [Negative (2.0)] wkwkwkwk'],5.0,Positive,hahaha udah ketawa ketawa gara gara banser playing victim muncul berita lucu wkwkwkwk
wow, wow,['wow'],0.0,Neutral,wow
lawyer lawyer, lawyer lawyer,['lawyer lawyer'],0.0,Neutral,lawyer lawyer
ngerasain [Negative (2.0)] aja [Positive (1.0)] anak [Negative (3.0)] korban [Negative (5.0)], ngerasain aja anak korban,['ngerasain [Negative (2.0)] aja [Positive (1.0)] anak [Negative (3.0)] korban [Negative (5.0)]'],-5.0,Negative,ngerasain aja anak korban
