classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
tindak, tindak,['tindak'],0.0,Neutral,tindak
jem banget [Positive (1.0)], jem banget,['jem banget [Positive (1.0)]'],0.0,Neutral,jem banget
sih brani lawan [Negative (4.0)] hey tuh cowok loh aja [Positive (1.0)] dibully [Negative (5.0)] tantang [Negative (5.0)] cowok inget banget [Positive (1.0)] tuh kelas [Negative (1.0)] sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama, sih brani lawan hey tuh cowok loh aja dibully tantang cowok inget banget tuh kelas sekolah tengah pertama,['sih brani lawan [Negative (4.0)] hey tuh cowok loh aja [Positive (1.0)] dibully [Negative (5.0)] tantang [Negative (5.0)] cowok inget banget [Positive (1.0)] tuh kelas [Negative (1.0)] sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama'],2.0,Positive,sih brani lawan hey tuh cowok loh aja dibully tantang cowok inget banget tuh kelas sekolah tengah pertama
oke [Positive (2.0)] soeharto tolong [Negative (2.0)] hidup [Positive (2.0)], oke soeharto tolong hidup,['oke [Positive (2.0)] soeharto tolong [Negative (2.0)] hidup [Positive (2.0)]'],0.0,Neutral,oke soeharto tolong hidup
selagi [Negative (2.0)] bawah umur [Negative (2.0)] papa lanjut [Negative (5.0)], selagi bawah umur papa lanjut,['selagi [Negative (2.0)] bawah umur [Negative (2.0)] papa lanjut [Negative (5.0)]'],-5.0,Negative,selagi bawah umur papa lanjut
nan, nan,['nan'],0.0,Neutral,nan
gaya banget [Positive (1.0)] bangsat [Negative (6.0)], gaya banget bangsat,['gaya banget [Positive (1.0)] bangsat [Negative (6.0)]'],-5.0,Negative,gaya banget bangsat
perilaku [Positive (2.0)] giat patut [Positive (5.0)] tiru sbg orang tua [Negative (4.0)] guru [Positive (3.0)] wajib hukum [Negative (3.0)] arah nasehat, perilaku giat patut tiru sbg orang tua guru wajib hukum arah nasehat,['perilaku [Positive (2.0)] giat patut [Positive (5.0)] tiru sbg orang tua [Negative (4.0)] guru [Positive (3.0)] wajib hukum [Negative (3.0)] arah nasehat'],0.0,Neutral,perilaku giat patut tiru sbg orang tua guru wajib hukum arah nasehat
hukum [Negative (3.0)] mati [Negative (6.0)] aja [Negative (1.0)] napa [Negative (2.0)], hukum mati aja napa,['hukum [Negative (3.0)] mati [Negative (6.0)] aja [Negative (1.0)] napa [Negative (2.0)]'],-2.0,Negative,hukum mati aja napa
lapor [Positive (2.0)], lapor,['lapor [Positive (2.0)]'],2.0,Positive,lapor
najis [Negative (4.0)] sok hormat cuih, najis sok hormat cuih,['najis [Negative (4.0)] sok hormat cuih'],-4.0,Negative,najis sok hormat cuih
sedih [Negative (5.0)], sedih,['sedih [Negative (5.0)]'],-5.0,Negative,sedih
biar [Negative (3.0)] kata [Negative (1.0)] apasih keren gitu makan [Negative (1.0)] nasi [Positive (2.0)] aja [Positive (1.0)] makan [Negative (1.0)] orok [Negative (4.0)] bagak [Positive (5.0)] asa [Negative (2.0)] tuhan [Positive (4.0)] banget [Positive (1.0)] sujud laku oh laku astagfirullah [Negative (4.0)], biar kata apasih keren gitu makan nasi aja makan orok bagak asa tuhan banget sujud laku oh laku astagfirullah,['biar [Negative (3.0)] kata [Negative (1.0)] apasih keren gitu makan [Negative (1.0)] nasi [Positive (2.0)] aja [Positive (1.0)] makan [Negative (1.0)] orok [Negative (4.0)] bagak [Positive (5.0)] asa [Negative (2.0)] tuhan [Positive (4.0)] banget [Positive (1.0)] sujud laku oh laku astagfirullah [Negative (4.0)]'],-4.0,Negative,biar kata apasih keren gitu makan nasi aja makan orok bagak asa tuhan banget sujud laku oh laku astagfirullah
dibere dahar naon [Negative (2.0)] kalakuan budak [Positive (4.0)] siga kieu, dibere dahar naon kalakuan budak siga kieu,['dibere dahar naon [Negative (2.0)] kalakuan budak [Positive (4.0)] siga kieu'],4.0,Positive,dibere dahar naon kalakuan budak siga kieu
hebat kurikulum, hebat kurikulum,['hebat kurikulum'],0.0,Neutral,hebat kurikulum
proses [Positive (1.0)], proses,['proses [Positive (1.0)]'],0.0,Neutral,proses
sih otak [Negative (3.0)], sih otak,['sih otak [Negative (3.0)]'],-3.0,Negative,sih otak
aduh meni [Negative (2.0)] resep [Positive (3.0)] viral, aduh meni resep viral,['aduh meni [Negative (2.0)] resep [Positive (3.0)] viral'],3.0,Positive,aduh meni resep viral
tolong [Negative (2.0)] cepat [Negative (4.0)] proses [Positive (1.0)] hukum [Negative (3.0)] macem [Negative (2.0)] ni, tolong cepat proses hukum macem ni,['tolong [Negative (2.0)] cepat [Negative (4.0)] proses [Positive (1.0)] hukum [Negative (3.0)] macem [Negative (2.0)] ni'],-2.0,Negative,tolong cepat proses hukum macem ni
maaf [Negative (3.0)] ulang guru [Negative (3.0)] kepala sekolah [Positive (3.0)] janji janji janji janji, maaf ulang guru kepala sekolah janji janji janji janji,['maaf [Negative (3.0)] ulang guru [Negative (3.0)] kepala sekolah [Positive (3.0)] janji janji janji janji'],0.0,Neutral,maaf ulang guru kepala sekolah janji janji janji janji
bisa [Positive (2.0)] pribadi melebihin iblis [Negative (4.0)] iblis [Positive (4.0)] aja [Negative (1.0)] malu [Negative (5.0)], bisa pribadi melebihin iblis iblis aja malu,['bisa [Positive (2.0)] pribadi melebihin iblis [Negative (4.0)] iblis [Positive (4.0)] aja [Negative (1.0)] malu [Negative (5.0)]'],-5.0,Negative,bisa pribadi melebihin iblis iblis aja malu
hahaha, hahaha,['hahaha'],0.0,Neutral,hahaha
healah bgini warga ujung [Negative (3.0)] ujung [Negative (4.0)] maaf [Negative (4.0)] dududu, healah bgini warga ujung ujung maaf dududu,['healah bgini warga ujung [Negative (3.0)] ujung [Negative (4.0)] maaf [Negative (4.0)] dududu'],-4.0,Negative,healah bgini warga ujung ujung maaf dududu
up, up,['up'],0.0,Neutral,up
tokyo revenger, tokyo revenger,['tokyo revenger'],0.0,Neutral,tokyo revenger
paansi, paansi,['paansi'],0.0,Neutral,paansi
gilaa ajaa giniann, gilaa ajaa giniann,['gilaa ajaa giniann'],0.0,Neutral,gilaa ajaa giniann
astagfirullah [Negative (4.0)], astagfirullah,['astagfirullah [Negative (4.0)]'],-4.0,Negative,astagfirullah
kelak guna [Positive (1.0)] ketemu [Positive (1.0)] lawan [Negative (4.0)] pas [Negative (4.0)] anak muda [Negative (2.0)], kelak guna ketemu lawan pas anak muda,['kelak guna [Positive (1.0)] ketemu [Positive (1.0)] lawan [Negative (4.0)] pas [Negative (4.0)] anak muda [Negative (2.0)]'],-2.0,Negative,kelak guna ketemu lawan pas anak muda
kayu laut, kayu laut,['kayu laut'],0.0,Neutral,kayu laut
anak niru bahar bin seemmiit kali, anak niru bahar bin seemmiit kali,['anak niru bahar bin seemmiit kali'],0.0,Neutral,anak niru bahar bin seemmiit kali
hmm, hmm,['hmm'],0.0,Neutral,hmm
wakanda penjara [Negative (4.0)] anak sih marak bet tindak jahat [Negative (4.0)] laku anak bwah umur [Negative (2.0)], wakanda penjara anak sih marak bet tindak jahat laku anak bwah umur,['wakanda penjara [Negative (4.0)] anak sih marak bet tindak jahat [Negative (4.0)] laku anak bwah umur [Negative (2.0)]'],-2.0,Negative,wakanda penjara anak sih marak bet tindak jahat laku anak bwah umur
ngebully goblok [Negative (5.0)] anjing, ngebully goblok anjing,['ngebully goblok [Negative (5.0)] anjing'],-5.0,Negative,ngebully goblok anjing
hah sih ni sok jago [Negative (3.0)], hah sih ni sok jago,['hah sih ni sok jago [Negative (3.0)]'],-3.0,Negative,hah sih ni sok jago
wedehh nyiapin maaf [Negative (3.0)], wedehh nyiapin maaf,['wedehh nyiapin maaf [Negative (3.0)]'],-3.0,Negative,wedehh nyiapin maaf
sih anak menfalnya, sih anak menfalnya,['sih anak menfalnya'],0.0,Neutral,sih anak menfalnya
media media lampu [Positive (4.0)] merah [Negative (3.0)] senang [Negative (5.0)] bagt ngepost berita [Negative (2.0)] negatif, media media lampu merah senang bagt ngepost berita negatif,['media media lampu [Positive (4.0)] merah [Negative (3.0)] senang [Negative (5.0)] bagt ngepost berita [Negative (2.0)] negatif'],4.0,Positive,media media lampu merah senang bagt ngepost berita negatif
wkwk, wkwk,['wkwk'],0.0,Neutral,wkwk
lakuin posisi, lakuin posisi,['lakuin posisi'],0.0,Neutral,lakuin posisi
cik hayang nempo beungeut nu nendang teh [Positive (1.0)] spill atuh [Negative (1.0)] cb tolong [Negative (2.0)] bund, cik hayang nempo beungeut nu nendang teh spill atuh cb tolong bund,['cik hayang nempo beungeut nu nendang teh [Positive (1.0)] spill atuh [Negative (1.0)] cb tolong [Negative (2.0)] bund'],-2.0,Negative,cik hayang nempo beungeut nu nendang teh spill atuh cb tolong bund
adaa aja [Positive (1.0)] orang tolol [Negative (5.0)] indo [Positive (3.0)] hari, adaa aja orang tolol indo hari,['adaa aja [Positive (1.0)] orang tolol [Negative (5.0)] indo [Positive (3.0)] hari'],-5.0,Negative,adaa aja orang tolol indo hari
enak [Negative (4.0)] tuh nendang muka, enak tuh nendang muka,['enak [Negative (4.0)] tuh nendang muka'],-4.0,Negative,enak tuh nendang muka
the lost [Negative (3.0)] generation manusia [Positive (3.0)] lahir [Positive (4.0)] kesiap orangtua, the lost generation manusia lahir kesiap orangtua,['the lost [Negative (3.0)] generation manusia [Positive (3.0)] lahir [Positive (4.0)] kesiap orangtua'],4.0,Positive,the lost generation manusia lahir kesiap orangtua
official tindak lanjut [Negative (5.0)], official tindak lanjut,['official tindak lanjut [Negative (5.0)]'],-5.0,Negative,official tindak lanjut
maaf [Negative (3.0)] tau [Negative (5.0)] ngilangin perut [Positive (3.0)] buncit [Negative (3.0)] olahraga, maaf tau ngilangin perut buncit olahraga,['maaf [Negative (3.0)] tau [Negative (5.0)] ngilangin perut [Positive (3.0)] buncit [Negative (3.0)] olahraga'],0.0,Neutral,maaf tau ngilangin perut buncit olahraga
astaghfirullah astaghfirullahaladzim guru [Positive (3.0)] mana, astaghfirullah astaghfirullahaladzim guru mana,['astaghfirullah astaghfirullahaladzim guru [Positive (3.0)] mana'],3.0,Positive,astaghfirullah astaghfirullahaladzim guru mana
pas [Positive (3.0)] ketangkep aja [Positive (1.0)], pas ketangkep aja,['pas [Positive (3.0)] ketangkep aja [Positive (1.0)]'],0.0,Neutral,pas ketangkep aja
admin update berita [Negative (2.0)] kumpul bocah sekolah [Positive (3.0)] dasar sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama ngebunuh odgj, admin update berita kumpul bocah sekolah dasar sekolah tengah pertama ngebunuh odgj,['admin update berita [Negative (2.0)] kumpul bocah sekolah [Positive (3.0)] dasar sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama ngebunuh odgj'],0.0,Neutral,admin update berita kumpul bocah sekolah dasar sekolah tengah pertama ngebunuh odgj
tonjok [Negative (5.0)] anjing, tonjok anjing,['tonjok [Negative (5.0)] anjing'],-5.0,Negative,tonjok anjing
pasal [Negative (4.0)] sih hukum [Negative (3.0)] anak kayak [Negative (3.0)] gin gausah [Negative (4.0)] alesan bawah umur [Negative (2.0)] lalu [Positive (3.0)] udah kriminal, pasal sih hukum anak kayak gin gausah alesan bawah umur lalu udah kriminal,['pasal [Negative (4.0)] sih hukum [Negative (3.0)] anak kayak [Negative (3.0)] gin gausah [Negative (4.0)] alesan bawah umur [Negative (2.0)] lalu [Positive (3.0)] udah kriminal'],3.0,Positive,pasal sih hukum anak kayak gin gausah alesan bawah umur lalu udah kriminal
lht bully [Negative (5.0)] bginian jiwa emak perang [Negative (3.0)], lht bully bginian jiwa emak perang,['lht bully [Negative (5.0)] bginian jiwa emak perang [Negative (3.0)]'],-3.0,Negative,lht bully bginian jiwa emak perang
indonesia sekian kali rundung [Negative (5.0)] aniaya pembuhuhan laku anak sekolah [Positive (3.0)] anak umur [Negative (2.0)] pertanyaakan kola kah orang tua [Negative (4.0)] kah lingkung gaul [Negative (3.0)] istitusi perintah kk bullying, indonesia sekian kali rundung aniaya pembuhuhan laku anak sekolah anak umur pertanyaakan kola kah orang tua kah lingkung gaul istitusi perintah kk bullying,['indonesia sekian kali rundung [Negative (5.0)] aniaya pembuhuhan laku anak sekolah [Positive (3.0)] anak umur [Negative (2.0)] pertanyaakan kola kah orang tua [Negative (4.0)] kah lingkung gaul [Negative (3.0)] istitusi perintah kk bullying'],0.0,Neutral,indonesia sekian kali rundung aniaya pembuhuhan laku anak sekolah anak umur pertanyaakan kola kah orang tua kah lingkung gaul istitusi perintah kk bullying
akhlak [Positive (4.0)] adab [Positive (4.0)] guna [Positive (1.0)] sekolah [Positive (4.0)] sekolah [Positive (4.0)] ngejar nilai [Positive (5.0)] akademik, akhlak adab guna sekolah sekolah ngejar nilai akademik,['akhlak [Positive (4.0)] adab [Positive (4.0)] guna [Positive (1.0)] sekolah [Positive (4.0)] sekolah [Positive (4.0)] ngejar nilai [Positive (5.0)] akademik'],5.0,Positive,akhlak adab guna sekolah sekolah ngejar nilai akademik
kejar [Negative (3.0)] laku tindak cikal mario dandy reset otak [Negative (3.0)] perilaku [Positive (2.0)], kejar laku tindak cikal mario dandy reset otak perilaku,['kejar [Negative (3.0)] laku tindak cikal mario dandy reset otak [Negative (3.0)] perilaku [Positive (2.0)]'],-3.0,Negative,kejar laku tindak cikal mario dandy reset otak perilaku
ngene ki kelakuane sopo, ngene ki kelakuane sopo,['ngene ki kelakuane sopo'],0.0,Neutral,ngene ki kelakuane sopo
pliiss admin admin tunggu [Negative (2.0)] video tangkap [Negative (3.0)] admin pliss admin, pliiss admin admin tunggu video tangkap admin pliss admin,['pliiss admin admin tunggu [Negative (2.0)] video tangkap [Negative (3.0)] admin pliss admin'],-3.0,Negative,pliiss admin admin tunggu video tangkap admin pliss admin
spil nama instagram, spil nama instagram,['spil nama instagram'],0.0,Neutral,spil nama instagram
lekas [Negative (3.0)] sembuh [Positive (4.0)] akal sehat [Negative (1.0)], lekas sembuh akal sehat,['lekas [Negative (3.0)] sembuh [Positive (4.0)] akal sehat [Negative (1.0)]'],4.0,Positive,lekas sembuh akal sehat
lawan [Negative (4.0)] menang [Positive (5.0)] kalah [Negative (4.0)] urus, lawan menang kalah urus,['lawan [Negative (4.0)] menang [Positive (5.0)] kalah [Negative (4.0)] urus'],5.0,Positive,lawan menang kalah urus
anak ajarin taekwondo silat biar [Negative (3.0)] nggak [Positive (1.0)] takut [Negative (4.0)] nggak [Negative (1.0)] bully [Negative (6.0)] jaga [Negative (4.0)] bagus [Negative (5.0)], anak ajarin taekwondo silat biar nggak takut nggak bully jaga bagus,['anak ajarin taekwondo silat biar [Negative (3.0)] nggak [Positive (1.0)] takut [Negative (4.0)] nggak [Negative (1.0)] bully [Negative (6.0)] jaga [Negative (4.0)] bagus [Negative (5.0)]'],-5.0,Negative,anak ajarin taekwondo silat biar nggak takut nggak bully jaga bagus
ajar agama nggak [Positive (1.0)] didik [Negative (3.0)] orang tua [Negative (4.0)] ngkale laku sih miris [Negative (4.0)], ajar agama nggak didik orang tua ngkale laku sih miris,['ajar agama nggak [Positive (1.0)] didik [Negative (3.0)] orang tua [Negative (4.0)] ngkale laku sih miris [Negative (4.0)]'],-4.0,Negative,ajar agama nggak didik orang tua ngkale laku sih miris
hadeh [Negative (4.0)] guru [Positive (3.0)] kep sek nggak [Positive (1.0)] awas ospek aneh aneh gin nggak [Positive (1.0)] didik [Negative (3.0)], hadeh guru kep sek nggak awas ospek aneh aneh gin nggak didik,['hadeh [Negative (4.0)] guru [Positive (3.0)] kep sek nggak [Positive (1.0)] awas ospek aneh aneh gin nggak [Positive (1.0)] didik [Negative (3.0)]'],-3.0,Negative,hadeh guru kep sek nggak awas ospek aneh aneh gin nggak didik
mending [Negative (3.0)] mati [Negative (7.0)] cium [Positive (3.0)] kaki orang najis [Negative (4.0)], mending mati cium kaki orang najis,['mending [Negative (3.0)] mati [Negative (7.0)] cium [Positive (3.0)] kaki orang najis [Negative (4.0)]'],-4.0,Negative,mending mati cium kaki orang najis
duit emak dek dek kasi [Negative (3.0)] emak noh ngutang warung makan [Negative (1.0)], duit emak dek dek kasi emak noh ngutang warung makan,['duit emak dek dek kasi [Negative (3.0)] emak noh ngutang warung makan [Negative (1.0)]'],0.0,Neutral,duit emak dek dek kasi emak noh ngutang warung makan
sombong [Negative (4.0)] kali dunia [Negative (3.0)] isi [Negative (6.0)] milik [Positive (1.0)] allah, sombong kali dunia isi milik allah,['sombong [Negative (4.0)] kali dunia [Negative (3.0)] isi [Negative (6.0)] milik [Positive (1.0)] allah'],-5.0,Negative,sombong kali dunia isi milik allah
berani bocah lawan [Negative (4.0)] noh si mario dandy satriyo berani, berani bocah lawan noh si mario dandy satriyo berani,['berani bocah lawan [Negative (4.0)] noh si mario dandy satriyo berani'],-4.0,Negative,berani bocah lawan noh si mario dandy satriyo berani
sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama kau deck deck, sekolah tengah pertama kau deck deck,['sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama kau deck deck'],2.0,Positive,sekolah tengah pertama kau deck deck
gaya nendang anak orang kalo [Positive (2.0)] udah model [Positive (3.0)] si mario dandy nanges dek tau [Negative (4.0)] nyombongin, gaya nendang anak orang kalo udah model si mario dandy nanges dek tau nyombongin,['gaya nendang anak orang kalo [Positive (2.0)] udah model [Positive (3.0)] si mario dandy nanges dek tau [Negative (4.0)] nyombongin'],-4.0,Negative,gaya nendang anak orang kalo udah model si mario dandy nanges dek tau nyombongin
sujud ngapain ngikutin [Negative (2.0)] antem [Negative (5.0)] aja [Positive (1.0)] gapapa serius [Negative (5.0)] biar [Positive (3.0)] harga [Positive (4.0)] enak [Negative (4.0)] aja [Positive (1.0)] main [Negative (2.0)] nyuruh [Negative (4.0)] sujud presiden russia gitu presiden russia alias vladimir putin gapapa elu [Negative (2.0)] orang suruh [Negative (2.0)] sujud like wtf siapaa, sujud ngapain ngikutin antem aja gapapa serius biar harga enak aja main nyuruh sujud presiden russia gitu presiden russia alias vladimir putin gapapa elu orang suruh sujud like wtf siapaa,['sujud ngapain ngikutin [Negative (2.0)] antem [Negative (5.0)] aja [Positive (1.0)] gapapa serius [Negative (5.0)] biar [Positive (3.0)] harga [Positive (4.0)] enak [Negative (4.0)] aja [Positive (1.0)] main [Negative (2.0)] nyuruh [Negative (4.0)] sujud presiden russia gitu presiden russia alias vladimir putin gapapa elu [Negative (2.0)] orang suruh [Negative (2.0)] sujud like wtf siapaa'],-2.0,Negative,sujud ngapain ngikutin antem aja gapapa serius biar harga enak aja main nyuruh sujud presiden russia gitu presiden russia alias vladimir putin gapapa elu orang suruh sujud like wtf siapaa
kenetizen tb bb kg normal [Positive (1.0)] gasih takut [Negative (4.0)] obesitas, kenetizen tb bb kg normal gasih takut obesitas,['kenetizen tb bb kg normal [Positive (1.0)] gasih takut [Negative (4.0)] obesitas'],-4.0,Negative,kenetizen tb bb kg normal gasih takut obesitas
simpel [Positive (3.0)] mental patungan, simpel mental patungan,['simpel [Positive (3.0)] mental patungan'],3.0,Positive,simpel mental patungan
muka tuh aja [Positive (1.0)], muka tuh aja,['muka tuh aja [Positive (1.0)]'],0.0,Neutral,muka tuh aja
dtagkap nagis jgan damai masukin sel biar [Negative (3.0)] kapok [Negative (4.0)], dtagkap nagis jgan damai masukin sel biar kapok,['dtagkap nagis jgan damai masukin sel biar [Negative (3.0)] kapok [Negative (4.0)]'],-4.0,Negative,dtagkap nagis jgan damai masukin sel biar kapok
tangkap [Negative (3.0)] ajar, tangkap ajar,['tangkap [Negative (3.0)] ajar'],-3.0,Negative,tangkap ajar
norak, norak,['norak'],0.0,Neutral,norak
otak [Negative (3.0)], otak,['otak [Negative (3.0)]'],-3.0,Negative,otak
efek [Positive (3.0)] jera [Negative (3.0)] labil [Negative (5.0)] bgni ortunya panggil [Negative (1.0)] mnta maaf [Negative (3.0)] jera [Negative (4.0)] ulang dmn, efek jera labil bgni ortunya panggil mnta maaf jera ulang dmn,['efek [Positive (3.0)] jera [Negative (3.0)] labil [Negative (5.0)] bgni ortunya panggil [Negative (1.0)] mnta maaf [Negative (3.0)] jera [Negative (4.0)] ulang dmn'],-4.0,Negative,efek jera labil bgni ortunya panggil mnta maaf jera ulang dmn
segitu [Negative (3.0)] nurut monitor mas, segitu nurut monitor mas,['segitu [Negative (3.0)] nurut monitor mas'],-3.0,Negative,segitu nurut monitor mas
generasi [Negative (3.0)] mental anjing, generasi mental anjing,['generasi [Negative (3.0)] mental anjing'],-3.0,Negative,generasi mental anjing
nurun adik kelas [Negative (1.0)] cium [Negative (4.0)] kaki monyet [Negative (5.0)] monyet [Negative (6.0)], nurun adik kelas cium kaki monyet monyet,['nurun adik kelas [Negative (1.0)] cium [Negative (4.0)] kaki monyet [Negative (5.0)] monyet [Negative (6.0)]'],-5.0,Negative,nurun adik kelas cium kaki monyet monyet
generasi [Negative (3.0)] tua [Negative (5.0)] parah [Negative (6.0)] si anjir [Negative (5.0)] ngadain tawur udah aneh banget [Negative (1.0)] si kaya [Negative (2.0)] cowo cowo hobi bikin drama [Negative (4.0)] drama [Negative (5.0)] keras, generasi tua parah si anjir ngadain tawur udah aneh banget si kaya cowo cowo hobi bikin drama drama keras,['generasi [Negative (3.0)] tua [Negative (5.0)] parah [Negative (6.0)] si anjir [Negative (5.0)] ngadain tawur udah aneh banget [Negative (1.0)] si kaya [Negative (2.0)] cowo cowo hobi bikin drama [Negative (4.0)] drama [Negative (5.0)] keras'],-5.0,Negative,generasi tua parah si anjir ngadain tawur udah aneh banget si kaya cowo cowo hobi bikin drama drama keras
manusia [Positive (3.0)] manusia [Positive (4.0)] model [Positive (4.0)] kaya [Negative (2.0)] gin gin pantes [Negative (3.0)] asdfghjklzxcvbnmqwerty, manusia manusia model kaya gin gin pantes asdfghjklzxcvbnmqwerty,['manusia [Positive (3.0)] manusia [Positive (4.0)] model [Positive (4.0)] kaya [Negative (2.0)] gin gin pantes [Negative (3.0)] asdfghjklzxcvbnmqwerty'],4.0,Positive,manusia manusia model kaya gin gin pantes asdfghjklzxcvbnmqwerty
gituin patakah anak jari [Negative (4.0)] kaki, gituin patakah anak jari kaki,['gituin patakah anak jari [Negative (4.0)] kaki'],-4.0,Negative,gituin patakah anak jari kaki
sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama aja [Positive (1.0)] kayak [Negative (3.0)] gitu entar sekolah [Positive (3.0)] lanjut [Negative (5.0)] senior [Negative (4.0)] sekolah [Positive (3.0)] tengah [Positive (2.0)] atas kuliah [Negative (2.0)] dinas, sekolah tengah pertama aja kayak gitu entar sekolah lanjut senior sekolah tengah atas kuliah dinas,['sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama aja [Positive (1.0)] kayak [Negative (3.0)] gitu entar sekolah [Positive (3.0)] lanjut [Negative (5.0)] senior [Negative (4.0)] sekolah [Positive (3.0)] tengah [Positive (2.0)] atas kuliah [Negative (2.0)] dinas'],0.0,Neutral,sekolah tengah pertama aja kayak gitu entar sekolah lanjut senior sekolah tengah atas kuliah dinas
info [Negative (3.0)] nahan [Negative (4.0)] nafsu makan [Negative (1.0)] semenjak rumah [Positive (3.0)] percaya [Positive (2.0)] diri [Positive (4)] bentuk [Positive (5.0)] badan [Negative (3.0)] bilang gendut [Negative (3.0)] suami sara [Negative (3.0)] nurunin bb, info nahan nafsu makan semenjak rumah percaya diri bentuk badan bilang gendut suami sara nurunin bb,['info [Negative (3.0)] nahan [Negative (4.0)] nafsu makan [Negative (1.0)] semenjak rumah [Positive (3.0)] percaya [Positive (2.0)] diri [Positive (4)] bentuk [Positive (5.0)] badan [Negative (3.0)] bilang gendut [Negative (3.0)] suami sara [Negative (3.0)] nurunin bb'],5.0,Positive,info nahan nafsu makan semenjak rumah percaya diri bentuk badan bilang gendut suami sara nurunin bb
otak [Negative (3.0)] dipake apasih, otak dipake apasih,['otak [Negative (3.0)] dipake apasih'],-3.0,Negative,otak dipake apasih
innalillahi wainnailaihi roji un zaman orang hati [Negative (2.0)] nurani manusia [Positive (3.0)] tpi laku bkan manusia [Positive (3.0)] naudhubillah tsuma naudzubillah [Negative (5.0)], innalillahi wainnailaihi roji un zaman orang hati nurani manusia tpi laku bkan manusia naudhubillah tsuma naudzubillah,['innalillahi wainnailaihi roji un zaman orang hati [Negative (2.0)] nurani manusia [Positive (3.0)] tpi laku bkan manusia [Positive (3.0)] naudhubillah tsuma naudzubillah [Negative (5.0)]'],-5.0,Negative,innalillahi wainnailaihi roji un zaman orang hati nurani manusia tpi laku bkan manusia naudhubillah tsuma naudzubillah
ciduk nunduk nangess mohon [Negative (2.0)] maaf [Negative (4.0)] heleh, ciduk nunduk nangess mohon maaf heleh,['ciduk nunduk nangess mohon [Negative (2.0)] maaf [Negative (4.0)] heleh'],-4.0,Negative,ciduk nunduk nangess mohon maaf heleh
kayak [Negative (3.0)] gin guru [Positive (3.0)] marahin [Negative (4.0)] ortunya dipenjarain, kayak gin guru marahin ortunya dipenjarain,['kayak [Negative (3.0)] gin guru [Positive (3.0)] marahin [Negative (4.0)] ortunya dipenjarain'],-4.0,Negative,kayak gin guru marahin ortunya dipenjarain
ayoolaahh lawan [Negative (4.0)], ayoolaahh lawan,['ayoolaahh lawan [Negative (4.0)]'],-4.0,Negative,ayoolaahh lawan
nendang anjiingg bangsatt, nendang anjiingg bangsatt,['nendang anjiingg bangsatt'],0.0,Neutral,nendang anjiingg bangsatt
kampung, kampung,['kampung'],0.0,Neutral,kampung
astaghfirullah, astaghfirullah,['astaghfirullah'],0.0,Neutral,astaghfirullah
norak, norak,['norak'],0.0,Neutral,norak
udah gila [Negative (5.0)], udah gila,['udah gila [Negative (5.0)]'],-5.0,Negative,udah gila
cianjur kang, cianjur kang,['cianjur kang'],0.0,Neutral,cianjur kang
kampung, kampung,['kampung'],0.0,Neutral,kampung
dih, dih,['dih'],0.0,Neutral,dih
astaugfirullah, astaugfirullah,['astaugfirullah'],0.0,Neutral,astaugfirullah
tolong [Negative (2.0)] spill sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama cianjurnya mana, tolong spill sekolah tengah pertama cianjurnya mana,['tolong [Negative (2.0)] spill sekolah [Positive (3.0)] tengah [Positive (2.0)] pertama cianjurnya mana'],0.0,Neutral,tolong spill sekolah tengah pertama cianjurnya mana
otak [Negative (3.0)] rasuk [Negative (4.0)] jin [Negative (4.0)] kafir [Negative (6.0)] jahat [Positive (4.0)] gitu, otak rasuk jin kafir jahat gitu,['otak [Negative (3.0)] rasuk [Negative (4.0)] jin [Negative (4.0)] kafir [Negative (6.0)] jahat [Positive (4.0)] gitu'],-5.0,Negative,otak rasuk jin kafir jahat gitu
lhuug, lhuug,['lhuug'],0.0,Neutral,lhuug
plis tindak, plis tindak,['plis tindak'],0.0,Neutral,plis tindak
jawabarat, jawabarat,['jawabarat'],0.0,Neutral,jawabarat
tunggu [Negative (2.0)] ciduk, tunggu ciduk,['tunggu [Negative (2.0)] ciduk'],-2.0,Negative,tunggu ciduk
cianjurr aduh darurat [Negative (4.0)], cianjurr aduh darurat,['cianjurr aduh darurat [Negative (4.0)]'],-4.0,Negative,cianjurr aduh darurat
impact nadiem menteri, impact nadiem menteri,['impact nadiem menteri'],0.0,Neutral,impact nadiem menteri
wkwk barudak well, wkwk barudak well,['wkwk barudak well'],0.0,Neutral,wkwk barudak well
penjara [Negative (4.0)] aja [Negative (1.0)] laku jadi [Negative (2.0)] contoh penjara [Negative (4.0)] umur [Positive (2.0)] hidup [Positive (2.0)], penjara aja laku jadi contoh penjara umur hidup,['penjara [Negative (4.0)] aja [Negative (1.0)] laku jadi [Negative (2.0)] contoh penjara [Negative (4.0)] umur [Positive (2.0)] hidup [Positive (2.0)]'],-4.0,Negative,penjara aja laku jadi contoh penjara umur hidup
